ticker,name,listed,asset_class,country,datasource,datasource_ticker
SGDMAD=X,SGD/MAD,TRUE,currency,n/a,yfinance,SGDMAD=X
SGDINR=X,SGD/INR,TRUE,currency,n/a,yfinance,SGDINR=X
SGDHKD=X,SGD/HKD,TRUE,currency,n/a,yfinance,SGDHKD=X
SGDGHS=X,SGD/GHS,TRUE,currency,n/a,yfinance,SGDGHS=X
SGDCZK=X,SGD/CZK,TRUE,currency,n/a,yfinance,SGDCZK=X
SGDCLP=X,SGD/CLP,TRUE,currency,n/a,yfinance,SGDCLP=X
SEKUSD=X,SEK/USD,TRUE,currency,n/a,yfinance,SEKUSD=X
SEKMAD=X,SEK/MAD,TRUE,currency,n/a,yfinance,SEKMAD=X
SEKLTL=X,SEK/LTL,TRUE,currency,n/a,yfinance,SEKLTL=X
SEKHUF=X,SEK/HUF,TRUE,currency,n/a,yfinance,SEKHUF=X
SEKGBP=X,SEK/GBP,TRUE,currency,n/a,yfinance,SEKGBP=X
SEKDKK=X,SEK/DKK,TRUE,currency,n/a,yfinance,SEKDKK=X
SEKBGN=X,SEK/BGN,TRUE,currency,n/a,yfinance,SEKBGN=X
SARZAR=X,SAR/ZAR,TRUE,currency,n/a,yfinance,SARZAR=X
SARCZK=X,SAR/CZK,TRUE,currency,n/a,yfinance,SARCZK=X
SGDOMR=X,SGD/OMR,TRUE,currency,n/a,yfinance,SGDOMR=X
SARPLN=X,SAR/PLN,TRUE,currency,n/a,yfinance,SARPLN=X
SGDBHD=X,SGD/BHD,TRUE,currency,n/a,yfinance,SGDBHD=X
SGDCNY=X,SGD/CNY,TRUE,currency,n/a,yfinance,SGDCNY=X
19753421.SW,,TRUE,currency,n/a,yfinance,19753421.SW
19754120.SW,19754120.SW,TRUE,currency,n/a,yfinance,19754120.SW
SARMUR=X,SAR/MUR,TRUE,currency,n/a,yfinance,SARMUR=X
SARPHP=X,SAR/PHP,TRUE,currency,n/a,yfinance,SARPHP=X
SEKKWD=X,SEK/KWD,TRUE,currency,n/a,yfinance,SEKKWD=X
SYPHKD=X,SYP/HKD,TRUE,currency,n/a,yfinance,SYPHKD=X
SARNZD=X,SAR/NZD,TRUE,currency,n/a,yfinance,SARNZD=X
19754264.SW,19754264.SW,TRUE,currency,n/a,yfinance,19754264.SW
SARPKR=X,SAR/PKR,TRUE,currency,n/a,yfinance,SARPKR=X
SGDMXN=X,SGD/MXN,TRUE,currency,n/a,yfinance,SGDMXN=X
SGDKRW=X,SGD/KRW,TRUE,currency,n/a,yfinance,SGDKRW=X
SARCHF=X,SAR/CHF,TRUE,currency,n/a,yfinance,SARCHF=X
SCRDKK=X,SCR/DKK,TRUE,currency,n/a,yfinance,SCRDKK=X
SARCAD=X,SAR/CAD,TRUE,currency,n/a,yfinance,SARCAD=X
SCRGBP=X,SCR/GBP,TRUE,currency,n/a,yfinance,SCRGBP=X
29134357=X,,TRUE,currency,n/a,yfinance,29134357=X
SARNOK=X,SAR/NOK,TRUE,currency,n/a,yfinance,SARNOK=X
19753561.SW,,TRUE,currency,n/a,yfinance,19753561.SW
SGDZAR=X,SGD/ZAR,TRUE,currency,n/a,yfinance,SGDZAR=X
SBDEUR=X,SBD/EUR,TRUE,currency,n/a,yfinance,SBDEUR=X
SGDBMD=X,SGD/BMD,TRUE,currency,n/a,yfinance,SGDBMD=X
SGDRUB=X,SGD/RUB,TRUE,currency,n/a,yfinance,SGDRUB=X
SGDBDT=X,SGD/BDT,TRUE,currency,n/a,yfinance,SGDBDT=X
SGDVND=X,SGD/VND,TRUE,currency,n/a,yfinance,SGDVND=X
SARTHB=X,SAR/THB,TRUE,currency,n/a,yfinance,SARTHB=X
SGDPLN=X,SGD/PLN,TRUE,currency,n/a,yfinance,SGDPLN=X
SDGEUR=X,SDG/EUR,TRUE,currency,n/a,yfinance,SDGEUR=X
SARAED=X,SAR/AED,TRUE,currency,n/a,yfinance,SARAED=X
SEKXDR=X,SEK/XDR,TRUE,currency,n/a,yfinance,SEKXDR=X
19753442.SW,19753442.SW,TRUE,currency,n/a,yfinance,19753442.SW
SARIDR=X,SAR/IDR,TRUE,currency,n/a,yfinance,SARIDR=X
SEKSAR=X,SEK/SAR,TRUE,currency,n/a,yfinance,SEKSAR=X
SVCGBP=X,SVC/GBP,TRUE,currency,n/a,yfinance,SVCGBP=X
SEKTHB=X,SEK/THB,TRUE,currency,n/a,yfinance,SEKTHB=X
SARLVL=X,SAR/LVL,TRUE,currency,n/a,yfinance,SARLVL=X
SEKKPW=X,SEK/KPW,TRUE,currency,n/a,yfinance,SEKKPW=X
SARINR=X,SAR/INR,TRUE,currency,n/a,yfinance,SARINR=X
SGDAED=X,SGD/AED,TRUE,currency,n/a,yfinance,SGDAED=X
SGDBRL=X,SGD/BRL,TRUE,currency,n/a,yfinance,SGDBRL=X
SEKBWP=X,SEK/BWP,TRUE,currency,n/a,yfinance,SEKBWP=X
SGDXDR=X,SGD/XDR,TRUE,currency,n/a,yfinance,SGDXDR=X
SEKRON=X,SEK/RON,TRUE,currency,n/a,yfinance,SEKRON=X
SEKTRY=X,SEK/TRY,TRUE,currency,n/a,yfinance,SEKTRY=X
SRDCHF=X,SRD/CHF,TRUE,currency,n/a,yfinance,SRDCHF=X
SAR=X,USD/SAR,TRUE,currency,n/a,yfinance,SAR=X
SGDJOD=X,SGD/JOD,TRUE,currency,n/a,yfinance,SGDJOD=X
SCRUSD=X,SCR/USD,TRUE,currency,n/a,yfinance,SCRUSD=X
SGDISK=X,SGD/ISK,TRUE,currency,n/a,yfinance,SGDISK=X
SEKKES=X,SEK/KES,TRUE,currency,n/a,yfinance,SEKKES=X
SAREGP=X,SAR/EGP,TRUE,currency,n/a,yfinance,SAREGP=X
19753424.SW,,TRUE,currency,n/a,yfinance,19753424.SW
SZLUSD=X,SZL/USD,TRUE,currency,n/a,yfinance,SZLUSD=X
SGDAUD=X,SGD/AUD,TRUE,currency,n/a,yfinance,SGDAUD=X
SGDNGN=X,SGD/NGN,TRUE,currency,n/a,yfinance,SGDNGN=X
SBDGBP=X,SBD/GBP,TRUE,currency,n/a,yfinance,SBDGBP=X
SHP=X,USD/SHP,TRUE,currency,n/a,yfinance,SHP=X
SEK=X,USD/SEK,TRUE,currency,n/a,yfinance,SEK=X
SEKCAD=X,SEK/CAD,TRUE,currency,n/a,yfinance,SEKCAD=X
19838326.SW,19838326.SW,TRUE,currency,n/a,yfinance,19838326.SW
SBDCHF=X,SBD/CHF,TRUE,currency,n/a,yfinance,SBDCHF=X
SZLEUR=X,SZL/EUR,TRUE,currency,n/a,yfinance,SZLEUR=X
SARQAR=X,SAR/QAR,TRUE,currency,n/a,yfinance,SARQAR=X
SYPCHF=X,SYP/CHF,TRUE,currency,n/a,yfinance,SYPCHF=X
SEKMUR=X,SEK/MUR,TRUE,currency,n/a,yfinance,SEKMUR=X
STD=X,USD/STD,TRUE,currency,n/a,yfinance,STD=X
SARMAD=X,SAR/MAD,TRUE,currency,n/a,yfinance,SARMAD=X
SEKRUB=X,SEK/RUB,TRUE,currency,n/a,yfinance,SEKRUB=X
SGDMOP=X,SGD/MOP,TRUE,currency,n/a,yfinance,SGDMOP=X
19753443.SW,,TRUE,currency,n/a,yfinance,19753443.SW
SGDUGX=X,SGD/UGX,TRUE,currency,n/a,yfinance,SGDUGX=X
SGDPEN=X,SGD/PEN,TRUE,currency,n/a,yfinance,SGDPEN=X
SARUSD=X,SAR/USD,TRUE,currency,n/a,yfinance,SARUSD=X
SGDHUF=X,SGD/HUF,TRUE,currency,n/a,yfinance,SGDHUF=X
SGDCHF=X,SGD/CHF,TRUE,currency,n/a,yfinance,SGDCHF=X
SEKTWD=X,SEK/TWD,TRUE,currency,n/a,yfinance,SEKTWD=X
SARTWD=X,SAR/TWD,TRUE,currency,n/a,yfinance,SARTWD=X
SEKCHF=X,SEK/CHF,TRUE,currency,n/a,yfinance,SEKCHF=X
SEKCNY=X,SEK/CNY,TRUE,currency,n/a,yfinance,SEKCNY=X
SCR=X,USD/SCR,TRUE,currency,n/a,yfinance,SCR=X
19838330.SW,,TRUE,currency,n/a,yfinance,19838330.SW
SGDZWL=X,SGD/ZWL,TRUE,currency,n/a,yfinance,SGDZWL=X
SARILS=X,SAR/ILS,TRUE,currency,n/a,yfinance,SARILS=X
SEKCNH=X,SEK/CNH,TRUE,currency,n/a,yfinance,SEKCNH=X
10366999.EX,10366999.EX,TRUE,currency,n/a,yfinance,10366999.EX
SGDCAD=X,SGD/CAD,TRUE,currency,n/a,yfinance,SGDCAD=X
SARKRW=X,SAR/KRW,TRUE,currency,n/a,yfinance,SARKRW=X
SEKJPY=X,SEK/JPY,TRUE,currency,n/a,yfinance,SEKJPY=X
SGDPHP=X,SGD/PHP,TRUE,currency,n/a,yfinance,SGDPHP=X
SEKTND=X,SEK/TND,TRUE,currency,n/a,yfinance,SEKTND=X
19753566.SW,19753566.SW,TRUE,currency,n/a,yfinance,19753566.SW
SGDQAR=X,SGD/QAR,TRUE,currency,n/a,yfinance,SGDQAR=X
SEKRSD=X,SEK/RSD,TRUE,currency,n/a,yfinance,SEKRSD=X
SEKCLP=X,SEK/CLP,TRUE,currency,n/a,yfinance,SEKCLP=X
SEKSGD=X,SEK/SGD,TRUE,currency,n/a,yfinance,SEKSGD=X
SGDBGN=X,SGD/BGN,TRUE,currency,n/a,yfinance,SGDBGN=X
SEKKRW=X,SEK/KRW,TRUE,currency,n/a,yfinance,SEKKRW=X
SARGBP=X,SAR/GBP,TRUE,currency,n/a,yfinance,SARGBP=X
SGDBWP=X,SGD/BWP,TRUE,currency,n/a,yfinance,SGDBWP=X
SVCUSD=X,SVC/USD,TRUE,currency,n/a,yfinance,SVCUSD=X
SGDLBP=X,SGD/LBP,TRUE,currency,n/a,yfinance,SGDLBP=X
SEKISK=X,SEK/ISK,TRUE,currency,n/a,yfinance,SEKISK=X
29134356=X,,TRUE,currency,n/a,yfinance,29134356=X
SEKJMD=X,SEK/JMD,TRUE,currency,n/a,yfinance,SEKJMD=X
SARISK=X,SAR/ISK,TRUE,currency,n/a,yfinance,SARISK=X
SGDEGP=X,SGD/EGP,TRUE,currency,n/a,yfinance,SGDEGP=X
SIT=X,USD/SIT,TRUE,currency,n/a,yfinance,SIT=X
SDGGBP=X,SDG/GBP,TRUE,currency,n/a,yfinance,SDGGBP=X
SOS=X,USD/SOS,TRUE,currency,n/a,yfinance,SOS=X
SGDMUR=X,SGD/MUR,TRUE,currency,n/a,yfinance,SGDMUR=X
19753568.SW,19753568.SW,TRUE,currency,n/a,yfinance,19753568.SW
SARLKR=X,SAR/LKR,TRUE,currency,n/a,yfinance,SARLKR=X
SGDPKR=X,SGD/PKR,TRUE,currency,n/a,yfinance,SGDPKR=X
SARHUF=X,SAR/HUF,TRUE,currency,n/a,yfinance,SARHUF=X
SARBHD=X,SAR/BHD,TRUE,currency,n/a,yfinance,SARBHD=X
29134355=X,,TRUE,currency,n/a,yfinance,29134355=X
SEKQAR=X,SEK/QAR,TRUE,currency,n/a,yfinance,SEKQAR=X
SARJPY=X,SAR/JPY,TRUE,currency,n/a,yfinance,SARJPY=X
SARCNY=X,SAR/CNY,TRUE,currency,n/a,yfinance,SARCNY=X
SEKILS=X,SEK/ILS,TRUE,currency,n/a,yfinance,SEKILS=X
SARXDR=X,SAR/XDR,TRUE,currency,n/a,yfinance,SARXDR=X
SARKWD=X,SAR/KWD,TRUE,currency,n/a,yfinance,SARKWD=X
SARDKK=X,SAR/DKK,TRUE,currency,n/a,yfinance,SARDKK=X
SRDUSD=X,SRD/USD,TRUE,currency,n/a,yfinance,SRDUSD=X
SRDEUR=X,SRD/EUR,TRUE,currency,n/a,yfinance,SRDEUR=X
SARSEK=X,SAR/SEK,TRUE,currency,n/a,yfinance,SARSEK=X
SBDUSD=X,SBD/USD,TRUE,currency,n/a,yfinance,SBDUSD=X
SGDKWD=X,SGD/KWD,TRUE,currency,n/a,yfinance,SGDKWD=X
SEKAED=X,SEK/AED,TRUE,currency,n/a,yfinance,SEKAED=X
SEKINR=X,SEK/INR,TRUE,currency,n/a,yfinance,SEKINR=X
SGDTWD=X,SGD/TWD,TRUE,currency,n/a,yfinance,SGDTWD=X
19753440.SW,,TRUE,currency,n/a,yfinance,19753440.SW
SARSGD=X,SAR/SGD,TRUE,currency,n/a,yfinance,SARSGD=X
SGDARS=X,SGD/ARS,TRUE,currency,n/a,yfinance,SGDARS=X
SHPCHF=X,SHP/CHF,TRUE,currency,n/a,yfinance,SHPCHF=X
SEKGIP=X,SEK/GIP,TRUE,currency,n/a,yfinance,SEKGIP=X
SARTRY=X,SAR/TRY,TRUE,currency,n/a,yfinance,SARTRY=X
SYPSGD=X,SYP/SGD,TRUE,currency,n/a,yfinance,SYPSGD=X
SEKANG=X,SEK/ANG,TRUE,currency,n/a,yfinance,SEKANG=X
SARLTL=X,SAR/LTL,TRUE,currency,n/a,yfinance,SARLTL=X
SEKBAM=X,SEK/BAM,TRUE,currency,n/a,yfinance,SEKBAM=X
SYPQAR=X,SYP/QAR,TRUE,currency,n/a,yfinance,SYPQAR=X
SYPDKK=X,SYP/DKK,TRUE,currency,n/a,yfinance,SYPDKK=X
SGDCNH=X,SGD/CNH,TRUE,currency,n/a,yfinance,SGDCNH=X
SEKMYR=X,SEK/MYR,TRUE,currency,n/a,yfinance,SEKMYR=X
SGD=X,USD/SGD,TRUE,currency,n/a,yfinance,SGD=X
SEKMXN=X,SEK/MXN,TRUE,currency,n/a,yfinance,SEKMXN=X
SGDUYU=X,SGD/UYU,TRUE,currency,n/a,yfinance,SGDUYU=X
SARHKD=X,SAR/HKD,TRUE,currency,n/a,yfinance,SARHKD=X
SARAUD=X,SAR/AUD,TRUE,currency,n/a,yfinance,SARAUD=X
SGDILS=X,SGD/ILS,TRUE,currency,n/a,yfinance,SGDILS=X
SEKEGP=X,SEK/EGP,TRUE,currency,n/a,yfinance,SEKEGP=X
SZL=X,USD/SZL,TRUE,currency,n/a,yfinance,SZL=X
SEKPKR=X,SEK/PKR,TRUE,currency,n/a,yfinance,SEKPKR=X
SGDLTL=X,SGD/LTL,TRUE,currency,n/a,yfinance,SGDLTL=X
SHPUSD=X,SHP/USD,TRUE,currency,n/a,yfinance,SHPUSD=X
19754261.SW,19754261.SW,TRUE,currency,n/a,yfinance,19754261.SW
SCRCHF=X,SCR/CHF,TRUE,currency,n/a,yfinance,SCRCHF=X
SARTND=X,SAR/TND,TRUE,currency,n/a,yfinance,SARTND=X
SEKAMD=X,SEK/AMD,TRUE,currency,n/a,yfinance,SEKAMD=X
SEKPLN=X,SEK/PLN,TRUE,currency,n/a,yfinance,SEKPLN=X
SGDBOB=X,SGD/BOB,TRUE,currency,n/a,yfinance,SGDBOB=X
SDGUSD=X,SDG/USD,TRUE,currency,n/a,yfinance,SDGUSD=X
SRDGBP=X,SRD/GBP,TRUE,currency,n/a,yfinance,SRDGBP=X
SEKLKR=X,SEK/LKR,TRUE,currency,n/a,yfinance,SEKLKR=X
SGDTHB=X,SGD/THB,TRUE,currency,n/a,yfinance,SGDTHB=X
SAROMR=X,SAR/OMR,TRUE,currency,n/a,yfinance,SAROMR=X
SEKBRL=X,SEK/BRL,TRUE,currency,n/a,yfinance,SEKBRL=X
SARJOD=X,SAR/JOD,TRUE,currency,n/a,yfinance,SARJOD=X
SGDVEF=X,SGD/VEF,TRUE,currency,n/a,yfinance,SGDVEF=X
SBD=X,USD/SBD,TRUE,currency,n/a,yfinance,SBD=X
19753564.SW,,TRUE,currency,n/a,yfinance,19753564.SW
SEKHKD=X,SEK/HKD,TRUE,currency,n/a,yfinance,SEKHKD=X
SVC=X,USD/SVC,TRUE,currency,n/a,yfinance,SVC=X
SGDJPY=X,SGD/JPY,TRUE,currency,n/a,yfinance,SGDJPY=X
SEKIDR=X,SEK/IDR,TRUE,currency,n/a,yfinance,SEKIDR=X
SVCEUR=X,SVC/EUR,TRUE,currency,n/a,yfinance,SVCEUR=X
SGDTRY=X,SGD/TRY,TRUE,currency,n/a,yfinance,SGDTRY=X
SGDLKR=X,SGD/LKR,TRUE,currency,n/a,yfinance,SGDLKR=X
10367025.EX,,TRUE,currency,n/a,yfinance,10367025.EX
SEKCZK=X,SEK/CZK,TRUE,currency,n/a,yfinance,SEKCZK=X
SARRUB=X,SAR/RUB,TRUE,currency,n/a,yfinance,SARRUB=X
SGDEUR=X,SGD/EUR,TRUE,currency,n/a,yfinance,SGDEUR=X
SGDUSD=X,SGD/USD,TRUE,currency,n/a,yfinance,SGDUSD=X
SGDSAR=X,SGD/SAR,TRUE,currency,n/a,yfinance,SGDSAR=X
SGDCOP=X,SGD/COP,TRUE,currency,n/a,yfinance,SGDCOP=X
SARKES=X,SAR/KES,TRUE,currency,n/a,yfinance,SARKES=X
SEKPHP=X,SEK/PHP,TRUE,currency,n/a,yfinance,SEKPHP=X
SCREUR=X,SCR/EUR,TRUE,currency,n/a,yfinance,SCREUR=X
SYPUSD=X,SYP/USD,TRUE,currency,n/a,yfinance,SYPUSD=X
SRD=X,USD/SRD,TRUE,currency,n/a,yfinance,SRD=X
SVCCHF=X,SVC/CHF,TRUE,currency,n/a,yfinance,SVCCHF=X
SEKOMR=X,SEK/OMR,TRUE,currency,n/a,yfinance,SEKOMR=X
SEKJOD=X,SEK/JOD,TRUE,currency,n/a,yfinance,SEKJOD=X
SGDNZD=X,SGD/NZD,TRUE,currency,n/a,yfinance,SGDNZD=X
10366938.EX,10366938.EX,TRUE,currency,n/a,yfinance,10366938.EX
SARMXN=X,SAR/MXN,TRUE,currency,n/a,yfinance,SARMXN=X
SGDKES=X,SGD/KES,TRUE,currency,n/a,yfinance,SGDKES=X
SGDTND=X,SGD/TND,TRUE,currency,n/a,yfinance,SGDTND=X
SGDIDR=X,SGD/IDR,TRUE,currency,n/a,yfinance,SGDIDR=X
SAREUR=X,SAR/EUR,TRUE,currency,n/a,yfinance,SAREUR=X
SDG=X,USD/SDG,TRUE,currency,n/a,yfinance,SDG=X
SGDDKK=X,SGD/DKK,TRUE,currency,n/a,yfinance,SGDDKK=X
SDGCHF=X,SDG/CHF,TRUE,currency,n/a,yfinance,SDGCHF=X
TWDUSD=X,TWD/USD,TRUE,currency,n/a,yfinance,TWDUSD=X
TWDSGD=X,TWD/SGD,TRUE,currency,n/a,yfinance,TWDSGD=X
TWDMAD=X,TWD/MAD,TRUE,currency,n/a,yfinance,TWDMAD=X
TWDKRW=X,TWD/KRW,TRUE,currency,n/a,yfinance,TWDKRW=X
TWDJOD=X,TWD/JOD,TRUE,currency,n/a,yfinance,TWDJOD=X
TWDILS=X,TWD/ILS,TRUE,currency,n/a,yfinance,TWDILS=X
TWDCNH=X,TWD/CNH,TRUE,currency,n/a,yfinance,TWDCNH=X
TRYUSD=X,TRY/USD,TRUE,currency,n/a,yfinance,TRYUSD=X
TRYMAD=X,TRY/MAD,TRUE,currency,n/a,yfinance,TRYMAD=X
TRYLKR=X,TRY/LKR,TRUE,currency,n/a,yfinance,TRYLKR=X
TRYKWD=X,TRY/KWD,TRUE,currency,n/a,yfinance,TRYKWD=X
TRYKES=X,TRY/KES,TRUE,currency,n/a,yfinance,TRYKES=X
TRYJPY=X,TRY/JPY,TRUE,currency,n/a,yfinance,TRYJPY=X
TRYGBP=X,TRY/GBP,TRUE,currency,n/a,yfinance,TRYGBP=X
TRYEUR=X,TRY/EUR,TRUE,currency,n/a,yfinance,TRYEUR=X
TRYBRL=X,TRY/BRL,TRUE,currency,n/a,yfinance,TRYBRL=X
TOPEUR=X,TOP/EUR,TRUE,currency,n/a,yfinance,TOPEUR=X
TNDSEK=X,TND/SEK,TRUE,currency,n/a,yfinance,TNDSEK=X
TNDRUB=X,TND/RUB,TRUE,currency,n/a,yfinance,TNDRUB=X
TNDLVL=X,TND/LVL,TRUE,currency,n/a,yfinance,TNDLVL=X
TNDISK=X,TND/ISK,TRUE,currency,n/a,yfinance,TNDISK=X
TNDDKK=X,TND/DKK,TRUE,currency,n/a,yfinance,TNDDKK=X
TNDCZK=X,TND/CZK,TRUE,currency,n/a,yfinance,TNDCZK=X
THBTWD=X,THB/TWD,TRUE,currency,n/a,yfinance,THBTWD=X
THBTRY=X,THB/TRY,TRUE,currency,n/a,yfinance,THBTRY=X
THBSGD=X,THB/SGD,TRUE,currency,n/a,yfinance,THBSGD=X
THBNGN=X,THB/NGN,TRUE,currency,n/a,yfinance,THBNGN=X
THBEUR=X,THB/EUR,TRUE,currency,n/a,yfinance,THBEUR=X
THBDKK=X,THB/DKK,TRUE,currency,n/a,yfinance,THBDKK=X
THBCHF=X,THB/CHF,TRUE,currency,n/a,yfinance,THBCHF=X
TJSUSD=X,TJS/USD,TRUE,currency,n/a,yfinance,TJSUSD=X
TNDPHP=X,TND/PHP,TRUE,currency,n/a,yfinance,TNDPHP=X
THBAUD=X,THB/AUD,TRUE,currency,n/a,yfinance,THBAUD=X
TNDAUD=X,TND/AUD,TRUE,currency,n/a,yfinance,TNDAUD=X
TWDSAR=X,TWD/SAR,TRUE,currency,n/a,yfinance,TWDSAR=X
TNDLKR=X,TND/LKR,TRUE,currency,n/a,yfinance,TNDLKR=X
TTDCAD=X,TTD/CAD,TRUE,currency,n/a,yfinance,TTDCAD=X
TNDEGP=X,TND/EGP,TRUE,currency,n/a,yfinance,TNDEGP=X
THBISK=X,THB/ISK,TRUE,currency,n/a,yfinance,THBISK=X
TWD=X,USD/TWD,TRUE,currency,n/a,yfinance,TWD=X
TWDCNY=X,TWD/CNY,TRUE,currency,n/a,yfinance,TWDCNY=X
TRYDKK=X,TRY/DKK,TRUE,currency,n/a,yfinance,TRYDKK=X
TNDCAD=X,TND/CAD,TRUE,currency,n/a,yfinance,TNDCAD=X
THBLTL=X,THB/LTL,TRUE,currency,n/a,yfinance,THBLTL=X
TNDSAR=X,TND/SAR,TRUE,currency,n/a,yfinance,TNDSAR=X
THBIDR=X,THB/IDR,TRUE,currency,n/a,yfinance,THBIDR=X
TRYILS=X,TRY/ILS,TRUE,currency,n/a,yfinance,TRYILS=X
TRYAED=X,TRY/AED,TRUE,currency,n/a,yfinance,TRYAED=X
TNDILS=X,TND/ILS,TRUE,currency,n/a,yfinance,TNDILS=X
TWDKES=X,TWD/KES,TRUE,currency,n/a,yfinance,TWDKES=X
THBEGP=X,THB/EGP,TRUE,currency,n/a,yfinance,THBEGP=X
TWDMXN=X,TWD/MXN,TRUE,currency,n/a,yfinance,TWDMXN=X
TWDLTL=X,TWD/LTL,TRUE,currency,n/a,yfinance,TWDLTL=X
THBKRW=X,THB/KRW,TRUE,currency,n/a,yfinance,THBKRW=X
TRYZAR=X,TRY/ZAR,TRUE,currency,n/a,yfinance,TRYZAR=X
TWDLKR=X,TWD/LKR,TRUE,currency,n/a,yfinance,TWDLKR=X
THBLBP=X,THB/LBP,TRUE,currency,n/a,yfinance,THBLBP=X
THBPHP=X,THB/PHP,TRUE,currency,n/a,yfinance,THBPHP=X
TRYINR=X,TRY/INR,TRUE,currency,n/a,yfinance,TRYINR=X
TWDGBP=X,TWD/GBP,TRUE,currency,n/a,yfinance,TWDGBP=X
THBNZD=X,THB/NZD,TRUE,currency,n/a,yfinance,THBNZD=X
TZS=X,USD/TZS,TRUE,currency,n/a,yfinance,TZS=X
THBOMR=X,THB/OMR,TRUE,currency,n/a,yfinance,THBOMR=X
TTDCHF=X,TTD/CHF,TRUE,currency,n/a,yfinance,TTDCHF=X
TNDTWD=X,TND/TWD,TRUE,currency,n/a,yfinance,TNDTWD=X
TNDTHB=X,TND/THB,TRUE,currency,n/a,yfinance,TNDTHB=X
TNDJOD=X,TND/JOD,TRUE,currency,n/a,yfinance,TNDJOD=X
29134359=X,,TRUE,currency,n/a,yfinance,29134359=X
THBCAD=X,THB/CAD,TRUE,currency,n/a,yfinance,THBCAD=X
TTDGBP=X,TTD/GBP,TRUE,currency,n/a,yfinance,TTDGBP=X
TRYCHF=X,TRY/CHF,TRUE,currency,n/a,yfinance,TRYCHF=X
TWDHKD=X,TWD/HKD,TRUE,currency,n/a,yfinance,TWDHKD=X
TRYTWD=X,TRY/TWD,TRUE,currency,n/a,yfinance,TRYTWD=X
TMT=X,USD/TMT,TRUE,currency,n/a,yfinance,TMT=X
TWDNZD=X,TWD/NZD,TRUE,currency,n/a,yfinance,TWDNZD=X
THBAED=X,THB/AED,TRUE,currency,n/a,yfinance,THBAED=X
TMTCHF=X,TMT/CHF,TRUE,currency,n/a,yfinance,TMTCHF=X
THBRUB=X,THB/RUB,TRUE,currency,n/a,yfinance,THBRUB=X
THBVEF=X,THB/VEF,TRUE,currency,n/a,yfinance,THBVEF=X
TNDLTL=X,TND/LTL,TRUE,currency,n/a,yfinance,TNDLTL=X
TWDHUF=X,TWD/HUF,TRUE,currency,n/a,yfinance,TWDHUF=X
TRYCNY=X,TRY/CNY,TRUE,currency,n/a,yfinance,TRYCNY=X
TWDAUD=X,TWD/AUD,TRUE,currency,n/a,yfinance,TWDAUD=X
TNDIDR=X,TND/IDR,TRUE,currency,n/a,yfinance,TNDIDR=X
TWDMYR=X,TWD/MYR,TRUE,currency,n/a,yfinance,TWDMYR=X
THBZWL=X,THB/ZWL,TRUE,currency,n/a,yfinance,THBZWL=X
TNDNZD=X,TND/NZD,TRUE,currency,n/a,yfinance,TNDNZD=X
TTD=X,USD/TTD,TRUE,currency,n/a,yfinance,TTD=X
THBBRL=X,THB/BRL,TRUE,currency,n/a,yfinance,THBBRL=X
THBKWD=X,THB/KWD,TRUE,currency,n/a,yfinance,THBKWD=X
TWDAED=X,TWD/AED,TRUE,currency,n/a,yfinance,TWDAED=X
TRYOMR=X,TRY/OMR,TRUE,currency,n/a,yfinance,TRYOMR=X
TNDZAR=X,TND/ZAR,TRUE,currency,n/a,yfinance,TNDZAR=X
THBPLN=X,THB/PLN,TRUE,currency,n/a,yfinance,THBPLN=X
THBCOP=X,THB/COP,TRUE,currency,n/a,yfinance,THBCOP=X
TWDISK=X,TWD/ISK,TRUE,currency,n/a,yfinance,TWDISK=X
TRYCAD=X,TRY/CAD,TRUE,currency,n/a,yfinance,TRYCAD=X
TRYNOK=X,TRY/NOK,TRUE,currency,n/a,yfinance,TRYNOK=X
THBBMD=X,THB/BMD,TRUE,currency,n/a,yfinance,THBBMD=X
TWDIDR=X,TWD/IDR,TRUE,currency,n/a,yfinance,TWDIDR=X
TWDKWD=X,TWD/KWD,TRUE,currency,n/a,yfinance,TWDKWD=X
THBQAR=X,THB/QAR,TRUE,currency,n/a,yfinance,THBQAR=X
TRYLVL=X,TRY/LVL,TRUE,currency,n/a,yfinance,TRYLVL=X
TMTUSD=X,TMT/USD,TRUE,currency,n/a,yfinance,TMTUSD=X
TNDHUF=X,TND/HUF,TRUE,currency,n/a,yfinance,TNDHUF=X
THBBOB=X,THB/BOB,TRUE,currency,n/a,yfinance,THBBOB=X
THBMXN=X,THB/MXN,TRUE,currency,n/a,yfinance,THBMXN=X
TNDAED=X,TND/AED,TRUE,currency,n/a,yfinance,TNDAED=X
TRYTHB=X,TRY/THB,TRUE,currency,n/a,yfinance,TRYTHB=X
TRYAUD=X,TRY/AUD,TRUE,currency,n/a,yfinance,TRYAUD=X
TTDXDR=X,TTD/XDR,TRUE,currency,n/a,yfinance,TTDXDR=X
TWDQAR=X,TWD/QAR,TRUE,currency,n/a,yfinance,TWDQAR=X
TRYEGP=X,TRY/EGP,TRUE,currency,n/a,yfinance,TRYEGP=X
THBPKR=X,THB/PKR,TRUE,currency,n/a,yfinance,THBPKR=X
THBSEK=X,THB/SEK,TRUE,currency,n/a,yfinance,THBSEK=X
TNDKWD=X,TND/KWD,TRUE,currency,n/a,yfinance,TNDKWD=X
THBNOK=X,THB/NOK,TRUE,currency,n/a,yfinance,THBNOK=X
